time,properties.taxi_count,day_of_week,minute,hour,sector_1,sector_2,sector_3,sector_4,sector_5,sector_6,sector_7,sector_8,sector_9
2019-01-14 10:45:00,4583,0,45,10,78,503,74,567,2721,589,1,50,0
2019-01-14 10:50:00,4615,0,50,10,72,537,68,559,2735,605,1,38,0
2019-01-14 10:55:00,4693,0,55,10,77,524,59,595,2806,584,0,48,0
2019-01-14 11:00:00,4862,0,0,11,87,545,59,563,2925,636,0,47,0
2019-01-14 11:05:00,4727,0,5,11,77,524,60,534,2824,654,0,54,0
2019-01-14 11:10:00,4975,0,10,11,85,566,57,593,2939,679,1,55,0
2019-01-14 11:15:00,4963,0,15,11,96,571,63,567,2898,719,0,49,0
2019-01-14 11:20:00,4977,0,20,11,101,625,54,565,2837,757,0,38,0
2019-01-14 11:25:00,4979,0,25,11,111,625,60,569,2810,759,0,45,0
2019-01-14 11:30:00,5053,0,30,11,110,652,64,527,2878,785,0,37,0
2019-01-14 11:35:00,5057,0,35,11,119,665,78,513,2836,805,1,40,0
2019-01-14 11:40:00,4995,0,40,11,112,674,66,516,2795,782,1,49,0
2019-01-14 11:45:00,4906,0,45,11,121,679,60,509,2680,811,0,46,0
2019-01-14 11:50:00,4799,0,50,11,117,666,51,498,2629,785,0,53,0
2019-01-14 11:55:00,4753,0,55,11,135,667,62,496,2533,816,0,44,0
2019-01-14 12:00:00,4754,0,0,12,138,667,58,508,2528,806,0,49,0
2019-01-14 12:05:00,4798,0,5,12,129,700,67,548,2500,814,1,39,0
2019-01-14 12:10:00,4804,0,10,12,130,699,66,574,2459,823,0,53,0
2019-01-14 12:15:00,4847,0,15,12,137,733,83,562,2505,786,0,41,0
2019-01-14 12:20:00,4882,0,20,12,134,748,80,570,2512,797,0,41,0
2019-01-14 12:25:00,4873,0,25,12,152,738,94,560,2483,803,0,43,0
2019-01-14 12:30:00,4932,0,30,12,135,764,93,525,2614,762,1,38,0
2019-01-14 12:35:00,4938,0,35,12,142,754,87,530,2600,788,0,37,0
2019-01-14 12:40:00,5012,0,40,12,143,773,86,559,2612,804,0,35,0
2019-01-14 12:45:00,5000,0,45,12,139,750,86,543,2650,785,1,46,0
2019-01-14 12:50:00,4963,0,50,12,146,767,96,519,2611,780,1,43,0
2019-01-14 12:55:00,5024,0,55,12,136,833,85,531,2638,752,0,49,0
2019-01-14 13:00:00,4965,0,0,13,137,819,82,513,2628,748,0,38,0
2019-01-14 13:05:00,4984,0,5,13,138,836,77,500,2648,739,2,44,0
2019-01-14 13:10:00,4981,0,10,13,149,821,92,488,2619,766,1,45,0
2019-01-14 13:15:00,4830,0,15,13,155,750,84,468,2590,747,0,36,0
2019-01-14 13:20:00,4739,0,20,13,156,788,83,474,2465,731,0,42,0
2019-01-14 13:25:00,4629,0,25,13,150,776,90,463,2408,702,0,40,0
2019-01-14 13:30:00,4570,0,30,13,159,778,84,437,2326,739,2,45,0
2019-01-14 13:35:00,4138,0,35,13,137,680,65,424,2111,681,0,40,0
2019-01-14 13:40:00,4247,0,40,13,140,736,69,396,2161,699,0,46,0
2019-01-14 13:45:00,4030,0,45,13,134,722,64,383,2026,662,0,39,0
2019-01-14 13:50:00,4007,0,50,13,157,710,83,388,1973,653,1,42,0
2019-01-14 13:55:00,4007,0,55,13,155,716,80,423,1922,670,1,40,0
2019-01-14 14:00:00,3958,0,0,14,122,722,75,434,1881,694,1,29,0
2019-01-14 14:05:00,3815,0,5,14,104,671,80,430,1850,646,0,34,0
2019-01-14 14:10:00,4071,0,10,14,133,752,75,446,1982,659,0,24,0
2019-01-14 14:15:00,4197,0,15,14,123,785,75,464,2021,708,0,21,0
2019-01-14 14:20:00,4353,0,20,14,139,889,85,446,2056,710,1,27,0
2019-01-14 14:25:00,4417,0,25,14,151,846,84,456,2137,715,0,28,0
2019-01-14 14:30:00,4522,0,30,14,150,872,73,458,2209,732,0,28,0
2019-01-14 14:35:00,4576,0,35,14,148,904,71,469,2194,767,1,22,0
2019-01-14 14:40:00,4547,0,40,14,157,910,78,482,2162,740,0,18,0
2019-01-14 14:45:00,4508,0,45,14,167,904,81,477,2116,740,0,23,0
2019-01-14 14:50:00,4532,0,50,14,174,908,81,486,2131,731,1,20,0
2019-01-14 14:55:00,4661,0,55,14,189,961,92,469,2156,769,2,23,0
2019-01-14 15:00:00,4674,0,0,15,161,986,81,480,2138,810,2,16,0
2019-01-14 15:05:00,4500,0,5,15,150,897,74,480,2086,784,1,28,0
2019-01-14 15:10:00,4754,0,10,15,165,990,93,474,2176,823,1,32,0
2019-01-14 15:15:00,4772,0,15,15,153,1029,73,502,2179,808,2,26,0
2019-01-14 15:20:00,4698,0,20,15,178,1004,70,480,2143,794,2,27,0
2019-01-14 15:25:00,4625,0,25,15,166,997,64,485,2121,764,1,27,0
2019-01-14 15:30:00,4414,0,30,15,154,969,62,479,1987,740,0,23,0
2019-01-14 15:35:00,4255,0,35,15,135,944,54,461,1912,723,0,26,0
2019-01-14 15:40:00,4419,0,40,15,147,1012,58,435,2000,740,0,27,0
2019-01-14 15:45:00,4417,0,45,15,149,967,66,433,2058,715,1,28,0
2019-01-14 15:50:00,4283,0,50,15,147,1000,63,442,1919,686,0,26,0
2019-01-14 15:55:00,4225,0,55,15,160,988,50,457,1888,664,0,18,0
2019-01-14 16:00:00,4259,0,0,16,151,1008,71,451,1897,661,0,20,0
2019-01-14 16:05:00,3968,0,5,16,128,885,58,433,1818,632,0,14,0
2019-01-14 16:10:00,4296,0,10,16,128,990,75,471,1922,690,0,20,0
2019-01-14 16:15:00,4346,0,15,16,153,1037,79,481,1901,668,1,26,0
2019-01-14 16:20:00,4326,0,20,16,149,1048,74,448,1887,696,1,23,0
2019-01-14 16:25:00,4268,0,25,16,147,1030,78,434,1875,682,1,21,0
2019-01-14 16:30:00,4236,0,30,16,144,1051,77,439,1848,660,0,17,0
2019-01-14 16:35:00,4000,0,35,16,147,965,65,413,1763,635,1,11,0
2019-01-14 16:40:00,4160,0,40,16,166,1016,64,428,1787,681,2,16,0
2019-01-14 16:45:00,4211,0,45,16,163,1050,58,423,1805,694,0,18,0
2019-01-14 16:50:00,4172,0,50,16,147,998,69,406,1825,714,0,13,0
2019-01-14 16:55:00,4186,0,55,16,141,993,63,402,1807,761,0,19,0
2019-01-14 17:00:00,4119,0,0,17,150,940,78,384,1806,743,0,18,0
2019-01-14 17:05:00,4124,0,5,17,164,969,82,363,1795,727,0,24,0
2019-01-14 17:10:00,4045,0,10,17,169,963,75,384,1702,734,0,18,0
2019-01-14 17:15:00,4009,0,15,17,182,977,81,382,1635,738,0,14,0
2019-01-14 17:20:00,4093,0,20,17,207,983,81,383,1666,759,0,14,0
2019-01-14 17:25:00,4098,0,25,17,193,954,83,367,1758,729,0,14,0
2019-01-14 17:30:00,3963,0,30,17,168,911,80,360,1667,757,0,20,0
2019-01-14 17:35:00,3944,0,35,17,176,911,62,334,1661,775,1,24,0
2019-01-14 17:40:00,3966,0,40,17,170,904,70,374,1643,782,1,22,0
2019-01-14 17:45:00,3910,0,45,17,143,914,72,382,1590,788,1,20,0
2019-01-14 17:50:00,3918,0,50,17,157,905,53,405,1598,774,0,26,0
2019-01-14 17:55:00,3993,0,55,17,167,936,64,389,1646,771,0,20,0
2019-01-14 18:00:00,4002,0,0,18,157,987,66,418,1587,767,0,20,0
2019-01-14 18:05:00,4000,0,5,18,163,988,68,415,1574,769,1,22,0
2019-01-14 18:10:00,4078,0,10,18,163,1005,70,416,1578,821,1,24,0
2019-01-14 18:15:00,4102,0,15,18,167,971,79,439,1603,824,0,19,0
2019-01-14 18:20:00,4105,0,20,18,172,970,71,449,1584,839,0,20,0
2019-01-14 18:25:00,4039,0,25,18,178,985,69,437,1541,813,0,16,0
2019-01-14 18:30:00,4102,0,30,18,172,950,79,460,1562,853,0,26,0
2019-01-14 18:35:00,3806,0,35,18,154,865,74,459,1482,752,0,20,0
2019-01-14 18:40:00,4127,0,40,18,159,942,76,484,1626,808,0,32,0
2019-01-14 18:45:00,4152,0,45,18,187,959,81,476,1614,805,0,30,0
2019-01-14 18:50:00,4189,0,50,18,166,969,92,454,1709,771,0,28,0
2019-01-14 18:55:00,4421,0,55,18,183,983,104,482,1883,747,0,39,0
2019-01-14 19:00:00,4469,0,0,19,188,995,93,492,1946,724,0,31,0
2019-01-14 19:05:00,4112,0,5,19,179,847,87,452,1869,643,0,35,0
2019-01-14 19:10:00,4869,0,10,19,209,1008,94,495,2310,716,0,37,0
2019-01-14 19:15:00,5004,0,15,19,217,976,83,542,2439,712,0,35,0
2019-01-14 19:20:00,5045,0,20,19,202,966,83,549,2481,723,0,41,0
2019-01-14 19:25:00,5121,0,25,19,189,974,91,567,2592,672,0,36,0
2019-01-14 19:30:00,5126,0,30,19,158,949,87,558,2638,695,0,41,0
2019-01-14 19:35:00,5274,0,35,19,159,957,75,587,2742,717,0,37,0
2019-01-14 19:40:00,5281,0,40,19,166,933,66,566,2804,716,1,29,0
2019-01-14 19:45:00,5437,0,45,19,172,924,77,569,2930,729,2,34,0
2019-01-14 19:50:00,5420,0,50,19,158,966,94,538,2866,761,1,36,0
2019-01-14 19:55:00,5458,0,55,19,172,960,86,551,2895,751,1,42,0
2019-01-14 20:00:00,5419,0,0,20,191,954,73,546,2836,769,2,48,0
2019-01-14 20:05:00,5560,0,5,20,204,956,70,553,2969,761,1,46,0
2019-01-14 20:10:00,5436,0,10,20,190,964,91,553,2894,705,0,39,0
2019-01-14 20:15:00,5400,0,15,20,195,1015,95,573,2781,708,0,33,0
2019-01-14 20:20:00,5344,0,20,20,198,1014,90,568,2712,738,0,24,0
2019-01-14 20:25:00,5222,0,25,20,181,1019,100,602,2566,733,0,21,0
2019-01-14 20:30:00,5279,0,30,20,184,1029,100,574,2591,775,0,26,0
2019-01-14 20:35:00,5219,0,35,20,181,1035,88,556,2565,771,1,22,0
2019-01-14 20:40:00,5330,0,40,20,198,1110,102,573,2483,840,0,24,0
2019-01-14 20:45:00,5199,0,45,20,210,1066,81,552,2410,855,0,25,0
2019-01-14 20:50:00,5239,0,50,20,203,1043,72,528,2518,849,0,26,0
2019-01-14 20:55:00,5260,0,55,20,199,1051,70,569,2495,844,0,32,0
2019-01-14 21:00:00,5434,0,0,21,204,1132,83,570,2555,852,0,38,0
2019-01-14 21:05:00,5365,0,5,21,198,1115,76,534,2567,836,0,39,0
2019-01-14 21:10:00,5200,0,10,21,217,1139,78,504,2383,849,0,30,0
2019-01-14 21:15:00,5064,0,15,21,197,1145,95,513,2271,810,1,32,0
2019-01-14 21:20:00,4878,0,20,21,175,1091,82,506,2189,812,0,23,0
2019-01-14 21:25:00,4922,0,25,21,187,1148,90,516,2164,791,0,26,0
2019-01-14 21:30:00,4889,0,30,21,173,1128,86,532,2140,807,0,23,0
2019-01-14 21:35:00,4922,0,35,21,189,1194,67,514,2147,791,0,20,0
2019-01-14 21:40:00,4923,0,40,21,193,1236,86,524,2069,790,0,25,0
2019-01-14 21:45:00,4931,0,45,21,195,1277,66,520,2081,772,0,20,0
2019-01-14 21:50:00,5038,0,50,21,196,1261,78,560,2090,832,1,20,0
2019-01-14 21:55:00,5008,0,55,21,199,1260,69,531,2097,826,0,26,0
2019-01-14 22:00:00,5165,0,0,22,215,1281,75,536,2164,873,0,21,0
2019-01-14 22:05:00,4723,0,5,22,167,1118,77,496,2009,839,0,17,0
2019-01-14 22:10:00,5283,0,10,22,189,1274,88,533,2230,951,0,18,0
2019-01-14 22:15:00,5267,0,15,22,219,1271,85,547,2187,942,0,16,0
2019-01-14 22:20:00,5274,0,20,22,231,1293,85,542,2184,927,1,11,0
2019-01-14 22:25:00,5365,0,25,22,235,1241,95,564,2244,974,0,12,0
2019-01-14 22:30:00,5488,0,30,22,219,1264,95,588,2306,1007,0,9,0
2019-01-14 22:35:00,5105,0,35,22,194,1120,84,583,2172,942,1,9,0
2019-01-14 22:40:00,5708,0,40,22,227,1294,95,635,2440,998,0,19,0
2019-01-14 22:45:00,5802,0,45,22,202,1289,108,616,2512,1059,0,16,0
2019-01-14 22:50:00,5888,0,50,22,229,1233,87,612,2600,1101,1,25,0
2019-01-14 22:55:00,6020,0,55,22,222,1234,95,642,2680,1129,0,18,0
2019-01-14 23:00:00,6098,0,0,23,231,1238,92,632,2746,1138,0,21,0
2019-01-14 23:05:00,5863,0,5,23,212,1161,92,566,2735,1064,1,32,0
2019-01-14 23:10:00,5930,0,10,23,202,1172,102,550,2783,1085,2,34,0
2019-01-14 23:15:00,5945,0,15,23,202,1191,92,545,2774,1113,0,28,0
2019-01-14 23:20:00,5949,0,20,23,197,1168,84,550,2794,1127,0,29,0
2019-01-14 23:25:00,5911,0,25,23,204,1129,82,510,2867,1088,0,31,0
2019-01-14 23:30:00,5949,0,30,23,203,1145,87,520,2845,1122,0,27,0
2019-01-14 23:35:00,5706,0,35,23,192,1116,81,503,2661,1127,0,26,0
2019-01-14 23:40:00,5785,0,40,23,180,1151,86,520,2692,1122,1,33,0
2019-01-14 23:45:00,5805,0,45,23,185,1143,95,536,2709,1099,1,37,0
2019-01-14 23:50:00,5814,0,50,23,202,1132,99,542,2716,1087,0,36,0
2019-01-14 23:55:00,5920,0,55,23,201,1152,102,556,2793,1086,0,30,0
2019-01-15 00:00:00,5830,1,0,0,189,1176,97,515,2729,1084,0,40,0
2019-01-15 00:05:00,3731,1,5,0,95,498,49,304,1989,759,0,37,0
2019-01-15 00:10:00,5630,1,10,0,181,1139,91,495,2661,1019,0,44,0
2019-01-15 00:15:00,5497,1,15,0,185,1139,102,475,2567,991,0,38,0
2019-01-15 00:20:00,5500,1,20,0,204,1140,98,487,2539,996,0,36,0
2019-01-15 00:25:00,5361,1,25,0,198,1144,88,496,2434,966,1,34,0
2019-01-15 00:30:00,5352,1,30,0,193,1122,86,516,2422,983,0,30,0
2019-01-15 00:35:00,5340,1,35,0,200,1117,85,522,2433,957,0,26,0
2019-01-15 00:40:00,5280,1,40,0,212,1141,100,519,2384,892,0,32,0
2019-01-15 00:45:00,5281,1,45,0,207,1176,99,524,2365,880,0,30,0
2019-01-15 00:50:00,5299,1,50,0,211,1189,100,517,2374,875,0,33,0
2019-01-15 00:55:00,5236,1,55,0,213,1172,102,521,2346,851,0,31,0
2019-01-15 01:00:00,5213,1,0,1,222,1165,100,506,2382,805,0,33,0
2019-01-15 01:05:00,5050,1,5,1,229,1143,85,508,2313,747,0,25,0
2019-01-15 01:10:00,5123,1,10,1,206,1144,81,510,2405,742,0,35,0
2019-01-15 01:15:00,3415,1,15,1,125,535,41,346,1832,509,0,27,0
2019-01-15 01:20:00,5180,1,20,1,223,1193,74,498,2465,694,1,32,0
2019-01-15 01:25:00,5136,1,25,1,212,1162,73,504,2481,674,0,30,0
2019-01-15 01:30:00,5162,1,30,1,209,1166,79,492,2539,654,0,23,0
2019-01-15 01:35:00,5123,1,35,1,193,1176,73,478,2548,629,0,26,0
2019-01-15 01:40:00,4998,1,40,1,194,1116,80,473,2516,592,0,27,0
2019-01-15 01:45:00,4937,1,45,1,206,1100,77,466,2498,562,0,28,0
2019-01-15 01:50:00,4936,1,50,1,207,1119,70,455,2520,543,0,22,0
2019-01-15 01:55:00,5004,1,55,1,210,1135,70,466,2543,550,0,30,0
2019-01-15 02:00:00,4965,1,0,2,192,1103,70,469,2545,546,0,40,0
2019-01-15 02:05:00,4599,1,5,2,151,985,59,444,2410,517,0,33,0
2019-01-15 02:10:00,4827,1,10,2,180,1065,73,474,2478,524,0,33,0
2019-01-15 02:15:00,4709,1,15,2,177,1040,70,446,2436,506,0,34,0
2019-01-15 02:20:00,4646,1,20,2,181,1046,63,455,2386,480,0,35,0
2019-01-15 02:25:00,3621,1,25,2,116,693,36,344,1980,418,0,34,0
2019-01-15 02:30:00,4643,1,30,2,183,1070,71,436,2330,519,0,34,0
2019-01-15 02:35:00,4652,1,35,2,170,1077,71,430,2318,550,1,35,0
2019-01-15 02:40:00,4622,1,40,2,170,1090,77,422,2312,513,0,38,0
2019-01-15 02:45:00,4573,1,45,2,178,1115,77,428,2239,501,0,35,0
2019-01-15 02:50:00,4418,1,50,2,176,1076,85,411,2167,468,0,35,0
2019-01-15 02:55:00,4391,1,55,2,184,1076,75,403,2148,471,0,34,0
2019-01-15 03:00:00,4364,1,0,3,189,1058,77,398,2126,483,0,33,0
2019-01-15 03:05:00,4248,1,5,3,175,1048,76,394,2036,489,0,30,0
2019-01-15 03:10:00,4247,1,10,3,177,1089,71,383,2000,495,1,31,0
2019-01-15 03:15:00,4175,1,15,3,180,1074,71,385,1948,494,0,23,0
2019-01-15 03:20:00,4134,1,20,3,184,1072,83,384,1903,483,0,25,0
2019-01-15 03:25:00,4140,1,25,3,181,1087,78,397,1878,486,0,33,0
2019-01-15 03:30:00,4158,1,30,3,199,1094,86,394,1838,511,0,36,0
2019-01-15 03:35:00,4140,1,35,3,200,1097,82,403,1820,507,0,31,0
2019-01-15 03:40:00,4170,1,40,3,173,1105,87,397,1865,515,0,28,0
2019-01-15 03:45:00,4211,1,45,3,178,1114,99,387,1885,518,0,30,0
2019-01-15 03:50:00,4182,1,50,3,184,1088,97,413,1857,517,1,25,0
2019-01-15 03:55:00,4143,1,55,3,188,1072,106,429,1806,517,0,25,0
2019-01-15 04:00:00,4162,1,0,4,197,1123,103,420,1772,518,0,29,0
2019-01-15 04:05:00,4103,1,5,4,193,1098,100,401,1751,537,0,23,0
2019-01-15 04:10:00,4084,1,10,4,190,1103,86,393,1735,554,0,23,0
2019-01-15 04:15:00,4073,1,15,4,189,1138,86,386,1699,550,0,25,0
2019-01-15 04:20:00,4053,1,20,4,195,1067,86,416,1707,558,0,24,0
2019-01-15 04:25:00,4001,1,25,4,199,1062,86,390,1668,571,0,25,0
2019-01-15 04:30:00,4050,1,30,4,212,1064,90,390,1679,592,0,23,0
2019-01-15 04:35:00,4022,1,35,4,215,1084,88,391,1638,586,0,20,0
2019-01-15 04:40:00,4010,1,40,4,201,1093,86,392,1626,591,1,20,0
2019-01-15 04:45:00,4000,1,45,4,189,1061,87,392,1637,614,1,19,0
2019-01-15 04:50:00,4010,1,50,4,193,1075,83,385,1628,627,1,18,0
2019-01-15 04:55:00,4002,1,55,4,204,1085,84,382,1597,638,0,12,0
2019-01-15 05:00:00,3000,1,0,5,138,717,67,270,1281,516,0,11,0
2019-01-15 05:05:00,4008,1,5,5,191,1109,77,393,1597,629,0,12,0
2019-01-15 05:10:00,3947,1,10,5,183,1096,78,376,1597,606,0,11,0
2019-01-15 05:15:00,3950,1,15,5,177,1091,74,368,1602,626,0,12,0
2019-01-15 05:20:00,3952,1,20,5,167,1104,72,378,1588,629,0,14,0
2019-01-15 05:25:00,3924,1,25,5,182,1069,67,370,1591,631,0,14,0
2019-01-15 05:30:00,3911,1,30,5,183,1060,77,362,1600,614,0,15,0
2019-01-15 05:35:00,3825,1,35,5,163,1033,66,377,1524,649,0,13,0
2019-01-15 05:40:00,3826,1,40,5,174,1037,74,381,1496,646,0,18,0
2019-01-15 05:45:00,3819,1,45,5,175,1033,75,385,1471,662,0,18,0
2019-01-15 05:50:00,3855,1,50,5,179,1060,85,404,1439,670,0,18,0
2019-01-15 05:55:00,3858,1,55,5,183,1078,68,383,1441,685,1,19,0
2019-01-15 06:00:00,3841,1,0,6,186,1077,58,369,1445,688,0,18,0
2019-01-15 06:05:00,3486,1,5,6,161,1029,69,348,1233,625,0,21,0
2019-01-15 06:10:00,3500,1,10,6,162,1069,74,346,1205,628,0,16,0
2019-01-15 06:15:00,3590,1,15,6,171,1038,79,353,1226,711,0,12,0
2019-01-15 06:20:00,3075,1,20,6,157,924,70,306,1035,571,0,12,0
2019-01-15 06:25:00,3857,1,25,6,161,1230,87,391,1281,699,0,8,0
2019-01-15 06:30:00,3832,1,30,6,157,1024,88,359,1282,911,0,11,0
2019-01-15 06:35:00,3762,1,35,6,141,992,85,361,1258,903,1,21,0
2019-01-15 06:40:00,3678,1,40,6,132,930,89,353,1232,924,0,18,0
2019-01-15 06:45:00,3122,1,45,6,115,722,76,288,1062,844,0,15,0
2019-01-15 06:50:00,3619,1,50,6,113,886,74,345,1279,905,0,17,0
2019-01-15 06:55:00,3523,1,55,6,108,835,75,332,1242,919,1,11,0
2019-01-15 07:00:00,3536,1,0,7,116,841,74,342,1237,917,1,8,0
2019-01-15 07:05:00,3565,1,5,7,120,841,84,330,1246,936,0,8,0
2019-01-15 07:10:00,3649,1,10,7,117,870,88,353,1276,936,1,8,0
2019-01-15 07:15:00,3735,1,15,7,127,853,106,368,1307,964,3,7,0
2019-01-15 07:20:00,3864,1,20,7,113,907,103,403,1376,951,3,8,0
2019-01-15 07:25:00,4036,1,25,7,127,975,102,438,1417,970,2,5,0
2019-01-15 07:30:00,4173,1,30,7,147,1018,116,430,1448,1006,0,8,0
2019-01-15 07:35:00,4088,1,35,7,149,1013,109,432,1390,985,1,9,0
2019-01-15 07:40:00,4053,1,40,7,161,1032,120,425,1323,977,2,13,0
2019-01-15 07:45:00,3956,1,45,7,156,989,119,430,1290,962,0,10,0
2019-01-15 07:50:00,3768,1,50,7,166,979,113,399,1192,908,1,10,0
2019-01-15 07:55:00,3641,1,55,7,143,929,114,402,1160,885,2,6,0
2019-01-15 08:00:00,3564,1,0,8,149,914,103,423,1079,884,2,10,0
2019-01-15 08:05:00,3565,1,5,8,146,890,106,442,1110,865,1,5,0
2019-01-15 08:10:00,3353,1,10,8,143,827,114,432,1014,814,2,7,0
2019-01-15 08:15:00,3263,1,15,8,122,826,106,425,1008,771,0,5,0
2019-01-15 08:20:00,3189,1,20,8,120,776,112,427,994,749,1,10,0
2019-01-15 08:25:00,3085,1,25,8,111,753,130,443,945,698,3,2,0
2019-01-15 08:30:00,3104,1,30,8,131,758,125,441,962,681,2,4,0
2019-01-15 08:35:00,3109,1,35,8,117,777,119,450,970,669,1,6,0
2019-01-15 08:40:00,3216,1,40,8,118,800,130,461,1049,648,1,9,0
2019-01-15 08:45:00,3246,1,45,8,102,782,105,539,1045,656,3,14,0
2019-01-15 08:50:00,3183,1,50,8,114,764,112,549,981,650,1,12,0
2019-01-15 08:55:00,3281,1,55,8,106,764,105,560,1072,657,1,16,0
2019-01-15 09:00:00,3392,1,0,9,95,747,107,582,1208,639,0,14,0
2019-01-15 09:05:00,3678,1,5,9,88,760,125,664,1421,603,2,15,0
2019-01-15 09:10:00,3883,1,10,9,116,749,126,705,1571,600,1,15,0
2019-01-15 09:15:00,4071,1,15,9,124,746,119,739,1746,583,0,14,0
2019-01-15 09:20:00,4344,1,20,9,129,755,126,754,1932,627,1,20,0
2019-01-15 09:25:00,4487,1,25,9,120,730,101,800,2066,642,3,25,0
2019-01-15 09:30:00,4646,1,30,9,149,724,111,811,2251,569,3,28,0
2019-01-15 09:35:00,4480,1,35,9,133,630,111,719,2328,528,3,28,0
2019-01-15 09:40:00,4561,1,40,9,138,640,98,701,2433,513,2,36,0
2019-01-15 09:45:00,4387,1,45,9,119,639,90,695,2326,486,0,32,0
2019-01-15 09:50:00,4376,1,50,9,107,628,87,686,2335,508,1,24,0
2019-01-15 09:55:00,4461,1,55,9,111,612,84,682,2451,494,1,26,0
2019-01-15 10:00:00,4669,1,0,10,118,626,90,675,2622,512,0,26,0
2019-01-15 10:05:00,4599,1,5,10,128,574,82,604,2711,461,0,39,0
2019-01-15 10:10:00,4926,1,10,10,127,626,87,700,2857,486,0,43,0
2019-01-15 10:15:00,4902,1,15,10,155,589,89,664,2879,473,0,53,0
2019-01-15 10:20:00,4899,1,20,10,131,644,78,662,2827,501,0,56,0
2019-01-15 10:25:00,4945,1,25,10,148,625,84,623,2910,502,1,52,0
2019-01-15 10:30:00,4932,1,30,10,141,624,72,619,2913,513,0,50,0
2019-01-15 10:35:00,4831,1,35,10,141,624,60,599,2847,512,0,48,0
2019-01-15 10:40:00,4868,1,40,10,163,613,62,614,2815,554,0,47,0
2019-01-15 10:45:00,4906,1,45,10,168,643,57,631,2792,573,1,41,0
2019-01-15 10:50:00,4938,1,50,10,163,641,56,668,2759,599,1,51,0
2019-01-15 10:55:00,4901,1,55,10,163,671,57,623,2775,567,1,44,0
2019-01-15 11:00:00,5000,1,0,11,177,657,55,620,2861,576,2,52,0
2019-01-15 11:05:00,5117,1,5,11,169,669,58,651,2911,613,2,44,0
2019-01-15 11:10:00,5112,1,10,11,155,693,57,646,2898,617,0,46,0
2019-01-15 11:15:00,5043,1,15,11,169,722,58,609,2810,628,2,45,0
2019-01-15 11:20:00,5082,1,20,11,141,748,63,609,2816,650,1,54,0
2019-01-15 11:25:00,5042,1,25,11,162,676,56,605,2835,659,1,48,0
2019-01-15 11:30:00,5072,1,30,11,157,695,61,610,2810,689,1,49,0
2019-01-15 11:35:00,4892,1,35,11,173,704,50,582,2696,649,0,38,0
2019-01-15 11:40:00,4837,1,40,11,160,718,49,588,2612,671,0,39,0
2019-01-15 11:45:00,4761,1,45,11,163,719,46,580,2562,650,0,41,0
2019-01-15 11:50:00,4667,1,50,11,154,679,43,581,2487,676,0,47,0
2019-01-15 11:55:00,4653,1,55,11,143,696,44,561,2471,691,0,47,0
2019-01-15 12:00:00,4665,1,0,12,142,705,49,577,2488,658,1,45,0
2019-01-15 12:05:00,4590,1,5,12,136,666,52,556,2464,677,1,38,0
2019-01-15 12:10:00,4605,1,10,12,135,672,47,582,2433,701,1,34,0
2019-01-15 12:15:00,4660,1,15,12,135,737,50,566,2417,716,0,39,0
2019-01-15 12:20:00,4678,1,20,12,135,789,45,567,2409,686,0,47,0
2019-01-15 12:25:00,4701,1,25,12,112,806,49,546,2428,718,0,42,0
2019-01-15 12:30:00,4791,1,30,12,137,824,58,494,2493,746,0,39,0
2019-01-15 12:35:00,4622,1,35,12,122,755,57,494,2437,717,0,40,0
2019-01-15 12:40:00,4796,1,40,12,135,744,67,534,2529,747,0,40,0
2019-01-15 12:45:00,5006,1,45,12,133,858,59,555,2611,755,0,35,0
2019-01-15 12:50:00,4963,1,50,12,146,852,59,532,2557,787,0,30,0
2019-01-15 12:55:00,4838,1,55,12,141,800,61,534,2481,794,0,27,0
2019-01-15 13:00:00,5007,1,0,13,158,842,61,540,2561,812,0,33,0
2019-01-15 13:05:00,4948,1,5,13,142,832,80,542,2539,787,1,25,0
2019-01-15 13:10:00,5024,1,10,13,136,874,88,522,2554,826,0,24,0
2019-01-15 13:15:00,5000,1,15,13,154,854,86,525,2559,796,0,26,0
2019-01-15 13:20:00,4941,1,20,13,132,887,77,526,2535,757,1,26,0
2019-01-15 13:25:00,4766,1,25,13,141,860,75,527,2409,729,0,25,0
2019-01-15 13:30:00,4689,1,30,13,154,859,78,495,2347,734,1,21,0
2019-01-15 13:35:00,4501,1,35,13,139,827,81,472,2208,749,0,25,0
2019-01-15 13:40:00,4290,1,40,13,123,800,83,432,2103,721,0,28,0
2019-01-15 13:45:00,4276,1,45,13,137,764,72,462,2133,681,0,27,0
2019-01-15 13:50:00,4174,1,50,13,114,799,76,481,2023,657,0,24,0
2019-01-15 13:55:00,4237,1,55,13,140,788,83,470,2053,677,1,25,0
2019-01-15 14:00:00,4283,1,0,14,141,772,86,477,2107,680,0,20,0
2019-01-15 14:05:00,4440,1,5,14,135,842,84,514,2135,703,0,27,0
2019-01-15 14:10:00,4471,1,10,14,155,815,75,532,2140,729,1,24,0
2019-01-15 14:15:00,4613,1,15,14,153,844,92,570,2178,754,0,22,0
2019-01-15 14:20:00,4465,1,20,14,131,801,92,557,2118,749,1,16,0
2019-01-15 14:25:00,4507,1,25,14,120,791,92,576,2173,736,0,19,0
2019-01-15 14:30:00,4648,1,30,14,124,835,87,597,2168,812,0,25,0
2019-01-15 14:35:00,4639,1,35,14,132,854,79,566,2171,808,1,28,0
2019-01-15 14:40:00,4654,1,40,14,158,887,67,534,2173,809,0,26,0
